,url,name,merchant,Supported,Alt Domain Names,Alt Retailer Names,Product URL,Product Name,Retailer,Retailer.1,Price,Clicks,Domain Link,EPC,Domain Name,Alt Domain Link,Alt EPC,Supp Avg EPC,Supp Max EPC,Item Count,Alt Retail Count,Supp Median Item Count,Supp Avg Item Count,Current Earnings,Alt Earnings,Total Current Earnings,Total Alt Earnings,Estimated Earnings,Estimated Lift %,Higher Alt Retailer,Original Retailer
11,https://www.amazon.com/Lasko-5586-Digital-Ceramic-Heater/dp/B0045LTBJG/ref=as_li_ss_tl?tag=5f92d6f7307874000643b397-20&linkCode=ll1,"Lasko 5586 Digital Ceramic Tower Heater with Remote, Dark Grey",Amazon,Yes,DomainName_3,tigerdirect,https://www.amazon.com/Lasko-5586-Digital-Ceramic-Heater/dp/B0045LTBJG/ref=as_li_ss_tl?tag=5f92d6f7307874000643b397-20&linkCode=ll1,Lasko 5586 Digital Ceramic Tower Heater with Remote,amazon.com,Amazon,974,13934,amazon.com,8.44,amazon,tigerdirect.com,6.87,6.287963340122223,8.87,138,4,4.0,5.31469298245614,117602.95999999999,117602.95999999999,41344168.370000005,42403734.32000001,1059565.950000003,2.5627942023592403,tigerdirect.com,amazon.com
12,https://www.amazon.com/Schwinn-IC3-Indoor-Cycling-Bike/dp/B077GRGDWT/ref=as_li_ss_tl?tag=5fce3c7a903a7700063c1de0-20&linkCode=ll1,Schwinn Fitness IC3 Indoor Cycling Bike,Amazon,Yes,DomainName_0,walmart,https://www.amazon.com/Schwinn-IC3-Indoor-Cycling-Bike/dp/B077GRGDWT/ref=as_li_ss_tl?tag=5fce3c7a903a7700063c1de0-20&linkCode=ll1,Schwinn IC3 Indoor Cycling Bike,amazon.com,Amazon,895,14571,amazon.com,8.44,amazon,walmart.com,2.37,6.287963340122223,8.87,138,4,4.0,5.31469298245614,122979.23999999999,122979.23999999999,41344168.370000005,42403734.32000001,1059565.950000003,2.5627942023592403,qvc.com,amazon.com
13,https://www.amazon.com/Schwinn-IC3-Indoor-Cycling-Bike/dp/B077GRGDWT/ref=as_li_ss_tl?tag=5fce3c7a903a7700063c1de0-20&linkCode=ll1,Schwinn Fitness IC3 Indoor Cycling Bike,Amazon,Yes,DomainName_1,newegg,https://www.amazon.com/Schwinn-IC3-Indoor-Cycling-Bike/dp/B077GRGDWT/ref=as_li_ss_tl?tag=5fce3c7a903a7700063c1de0-20&linkCode=ll1,Schwinn IC3 Indoor Cycling Bike,amazon.com,Amazon,895,14571,amazon.com,8.44,amazon,newegg.com,0.23,6.287963340122223,8.87,138,4,4.0,5.31469298245614,122979.23999999999,122979.23999999999,41344168.370000005,42403734.32000001,1059565.950000003,2.5627942023592403,qvc.com,amazon.com
14,https://www.amazon.com/Schwinn-IC3-Indoor-Cycling-Bike/dp/B077GRGDWT/ref=as_li_ss_tl?tag=5fce3c7a903a7700063c1de0-20&linkCode=ll1,Schwinn Fitness IC3 Indoor Cycling Bike,Amazon,Yes,DomainName_2,buydig,https://www.amazon.com/Schwinn-IC3-Indoor-Cycling-Bike/dp/B077GRGDWT/ref=as_li_ss_tl?tag=5fce3c7a903a7700063c1de0-20&linkCode=ll1,Schwinn IC3 Indoor Cycling Bike,amazon.com,Amazon,895,14571,amazon.com,8.44,amazon,buydig.com,2.24,6.287963340122223,8.87,138,4,4.0,5.31469298245614,122979.23999999999,122979.23999999999,41344168.370000005,42403734.32000001,1059565.950000003,2.5627942023592403,qvc.com,amazon.com
15,https://www.amazon.com/Schwinn-IC3-Indoor-Cycling-Bike/dp/B077GRGDWT/ref=as_li_ss_tl?tag=5fce3c7a903a7700063c1de0-20&linkCode=ll1,Schwinn Fitness IC3 Indoor Cycling Bike,Amazon,Yes,DomainName_3,qvc,https://www.amazon.com/Schwinn-IC3-Indoor-Cycling-Bike/dp/B077GRGDWT/ref=as_li_ss_tl?tag=5fce3c7a903a7700063c1de0-20&linkCode=ll1,Schwinn IC3 Indoor Cycling Bike,amazon.com,Amazon,895,14571,amazon.com,8.44,amazon,qvc.com,8.15,6.287963340122223,8.87,138,4,4.0,5.31469298245614,122979.23999999999,122979.23999999999,41344168.370000005,42403734.32000001,1059565.950000003,2.5627942023592403,qvc.com,amazon.com
16,https://www.amazon.com/Breville-JE98XL-Fountain-850-Watt-Extractor/dp/B003R28HWQ//ref=as_li_ss_tl?tag=5fd3e09813632200067b42b7-20&linkCode=ll1,"Breville JE98XL Juice Fountain Plus Centrifugal Juicer, Brushed Stainless Steel",Amazon,Yes,DomainName_0,wayfair,https://www.amazon.com/Breville-JE98XL-Fountain-850-Watt-Extractor/dp/B003R28HWQ//ref=as_li_ss_tl?tag=5fd3e09813632200067b42b7-20&linkCode=ll1,"Breville JE98XL Juice Fountain Plus Centrifugal Juicer, Brushed Stainless Steel",amazon.com,Amazon,2350,29481,amazon.com,8.44,amazon,wayfair.com,5.6,6.287963340122223,8.87,138,4,4.0,5.31469298245614,248819.63999999998,249998.88,41344168.370000005,42403734.32000001,1059565.950000003,2.5627942023592403,bedbathandbeyond.com,amazon.com
17,https://www.amazon.com/Breville-JE98XL-Fountain-850-Watt-Extractor/dp/B003R28HWQ//ref=as_li_ss_tl?tag=5fd3e09813632200067b42b7-20&linkCode=ll1,"Breville JE98XL Juice Fountain Plus Centrifugal Juicer, Brushed Stainless Steel",Amazon,Yes,DomainName_1,macys,https://www.amazon.com/Breville-JE98XL-Fountain-850-Watt-Extractor/dp/B003R28HWQ//ref=as_li_ss_tl?tag=5fd3e09813632200067b42b7-20&linkCode=ll1,"Breville JE98XL Juice Fountain Plus Centrifugal Juicer, Brushed Stainless Steel",amazon.com,Amazon,2350,29481,amazon.com,8.44,amazon,macys.com,6.42,6.287963340122223,8.87,138,4,4.0,5.31469298245614,248819.63999999998,249998.88,41344168.370000005,42403734.32000001,1059565.950000003,2.5627942023592403,bedbathandbeyond.com,amazon.com
18,https://www.amazon.com/Breville-JE98XL-Fountain-850-Watt-Extractor/dp/B003R28HWQ//ref=as_li_ss_tl?tag=5fd3e09813632200067b42b7-20&linkCode=ll1,"Breville JE98XL Juice Fountain Plus Centrifugal Juicer, Brushed Stainless Steel",Amazon,Yes,DomainName_2,bloomingdales,https://www.amazon.com/Breville-JE98XL-Fountain-850-Watt-Extractor/dp/B003R28HWQ//ref=as_li_ss_tl?tag=5fd3e09813632200067b42b7-20&linkCode=ll1,"Breville JE98XL Juice Fountain Plus Centrifugal Juicer, Brushed Stainless Steel",amazon.com,Amazon,2350,29481,amazon.com,8.44,amazon,bloomingdales.com,8.37,6.287963340122223,8.87,138,4,4.0,5.31469298245614,248819.63999999998,249998.88,41344168.370000005,42403734.32000001,1059565.950000003,2.5627942023592403,bedbathandbeyond.com,amazon.com
19,https://www.amazon.com/Breville-JE98XL-Fountain-850-Watt-Extractor/dp/B003R28HWQ//ref=as_li_ss_tl?tag=5fd3e09813632200067b42b7-20&linkCode=ll1,"Breville JE98XL Juice Fountain Plus Centrifugal Juicer, Brushed Stainless Steel",Amazon,Yes,DomainName_3,bedbathandbeyond,https://www.amazon.com/Breville-JE98XL-Fountain-850-Watt-Extractor/dp/B003R28HWQ//ref=as_li_ss_tl?tag=5fd3e09813632200067b42b7-20&linkCode=ll1,"Breville JE98XL Juice Fountain Plus Centrifugal Juicer, Brushed Stainless Steel",amazon.com,Amazon,2350,29481,amazon.com,8.44,amazon,bedbathandbeyond.com,8.48,6.287963340122223,8.87,138,4,4.0,5.31469298245614,248819.63999999998,249998.88,41344168.370000005,42403734.32000001,1059565.950000003,2.5627942023592403,bedbathandbeyond.com,amazon.com
20,https://www.amazon.com/dp/B06Y3PGPR2//ref=as_li_ss_tl?tag=5e7247d16596a90006e07277-20&linkCode=ll1,"HON Ignition 2.0 Mesh Back Task Chair with Adjustable Arms and Adjustable Lumbar Support, in Black",Amazon,Yes,DomainName_0,walmart,https://www.amazon.com/dp/B06Y3PGPR2//ref=as_li_ss_tl?tag=5e7247d16596a90006e07277-20&linkCode=ll1,Hon Ignition 2.0 Mesh Back Task Chair,amazon.com,Amazon,916,6102,amazon.com,8.44,amazon,walmart.com,2.37,6.287963340122223,8.87,138,4,4.0,5.31469298245614,51500.88,52233.12,41344168.370000005,42403734.32000001,1059565.950000003,2.5627942023592403,overstock.com,amazon.com
21,https://www.amazon.com/dp/B06Y3PGPR2//ref=as_li_ss_tl?tag=5e7247d16596a90006e07277-20&linkCode=ll1,"HON Ignition 2.0 Mesh Back Task Chair with Adjustable Arms and Adjustable Lumbar Support, in Black",Amazon,Yes,DomainName_1,newegg,https://www.amazon.com/dp/B06Y3PGPR2//ref=as_li_ss_tl?tag=5e7247d16596a90006e07277-20&linkCode=ll1,Hon Ignition 2.0 Mesh Back Task Chair,amazon.com,Amazon,916,6102,amazon.com,8.44,amazon,newegg.com,0.23,6.287963340122223,8.87,138,4,4.0,5.31469298245614,51500.88,52233.12,41344168.370000005,42403734.32000001,1059565.950000003,2.5627942023592403,overstock.com,amazon.com
22,https://www.amazon.com/dp/B06Y3PGPR2//ref=as_li_ss_tl?tag=5e7247d16596a90006e07277-20&linkCode=ll1,"HON Ignition 2.0 Mesh Back Task Chair with Adjustable Arms and Adjustable Lumbar Support, in Black",Amazon,Yes,DomainName_2,overstock,https://www.amazon.com/dp/B06Y3PGPR2//ref=as_li_ss_tl?tag=5e7247d16596a90006e07277-20&linkCode=ll1,Hon Ignition 2.0 Mesh Back Task Chair,amazon.com,Amazon,916,6102,amazon.com,8.44,amazon,overstock.com,8.56,6.287963340122223,8.87,138,4,4.0,5.31469298245614,51500.88,52233.12,41344168.370000005,42403734.32000001,1059565.950000003,2.5627942023592403,overstock.com,amazon.com
23,https://www.amazon.com/dp/B06Y3PGPR2//ref=as_li_ss_tl?tag=5e7247d16596a90006e07277-20&linkCode=ll1,"HON Ignition 2.0 Mesh Back Task Chair with Adjustable Arms and Adjustable Lumbar Support, in Black",Amazon,Yes,DomainName_3,officedepot,https://www.amazon.com/dp/B06Y3PGPR2//ref=as_li_ss_tl?tag=5e7247d16596a90006e07277-20&linkCode=ll1,Hon Ignition 2.0 Mesh Back Task Chair,amazon.com,Amazon,916,6102,amazon.com,8.44,amazon,officedepot.com,5.21,6.287963340122223,8.87,138,4,4.0,5.31469298245614,51500.88,52233.12,41344168.370000005,42403734.32000001,1059565.950000003,2.5627942023592403,overstock.com,amazon.com
24,https://www.amazon.com/Cuisinart-DCC-1200-Central-Programmable-Coffeemaker/dp/B077KBYKDG//ref=as_li_ss_tl?tag=5e9e0f8c5429aa0007d73eb3-20&linkCode=ll1,"Cuisinart DCC-1200 12 Cup Brew Central Maker Coffee Maker2, Black Stainless Steel",Amazon,Yes,DomainName_0,walmart,https://www.amazon.com/Cuisinart-DCC-1200-Central-Programmable-Coffeemaker/dp/B077KBYKDG//ref=as_li_ss_tl?tag=5e9e0f8c5429aa0007d73eb3-20&linkCode=ll1,Cuisinart 12-Cup Brew Central Coffee Maker,amazon.com,Amazon,130,10916,amazon.com,8.44,amazon,walmart.com,2.37,6.287963340122223,8.87,138,4,4.0,5.31469298245614,92131.04,93440.96,41344168.370000005,42403734.32000001,1059565.950000003,2.5627942023592403,overstock.com,amazon.com
25,https://www.amazon.com/Cuisinart-DCC-1200-Central-Programmable-Coffeemaker/dp/B077KBYKDG//ref=as_li_ss_tl?tag=5e9e0f8c5429aa0007d73eb3-20&linkCode=ll1,"Cuisinart DCC-1200 12 Cup Brew Central Maker Coffee Maker2, Black Stainless Steel",Amazon,Yes,DomainName_1,officedepot,https://www.amazon.com/Cuisinart-DCC-1200-Central-Programmable-Coffeemaker/dp/B077KBYKDG//ref=as_li_ss_tl?tag=5e9e0f8c5429aa0007d73eb3-20&linkCode=ll1,Cuisinart 12-Cup Brew Central Coffee Maker,amazon.com,Amazon,130,10916,amazon.com,8.44,amazon,officedepot.com,5.21,6.287963340122223,8.87,138,4,4.0,5.31469298245614,92131.04,93440.96,41344168.370000005,42403734.32000001,1059565.950000003,2.5627942023592403,overstock.com,amazon.com
26,https://www.amazon.com/Cuisinart-DCC-1200-Central-Programmable-Coffeemaker/dp/B077KBYKDG//ref=as_li_ss_tl?tag=5e9e0f8c5429aa0007d73eb3-20&linkCode=ll1,"Cuisinart DCC-1200 12 Cup Brew Central Maker Coffee Maker2, Black Stainless Steel",Amazon,Yes,DomainName_2,overstock,https://www.amazon.com/Cuisinart-DCC-1200-Central-Programmable-Coffeemaker/dp/B077KBYKDG//ref=as_li_ss_tl?tag=5e9e0f8c5429aa0007d73eb3-20&linkCode=ll1,Cuisinart 12-Cup Brew Central Coffee Maker,amazon.com,Amazon,130,10916,amazon.com,8.44,amazon,overstock.com,8.56,6.287963340122223,8.87,138,4,4.0,5.31469298245614,92131.04,93440.96,41344168.370000005,42403734.32000001,1059565.950000003,2.5627942023592403,overstock.com,amazon.com
27,https://www.amazon.com/Cuisinart-DCC-1200-Central-Programmable-Coffeemaker/dp/B077KBYKDG//ref=as_li_ss_tl?tag=5e9e0f8c5429aa0007d73eb3-20&linkCode=ll1,"Cuisinart DCC-1200 12 Cup Brew Central Maker Coffee Maker2, Black Stainless Steel",Amazon,Yes,DomainName_3,macys,https://www.amazon.com/Cuisinart-DCC-1200-Central-Programmable-Coffeemaker/dp/B077KBYKDG//ref=as_li_ss_tl?tag=5e9e0f8c5429aa0007d73eb3-20&linkCode=ll1,Cuisinart 12-Cup Brew Central Coffee Maker,amazon.com,Amazon,130,10916,amazon.com,8.44,amazon,macys.com,6.42,6.287963340122223,8.87,138,4,4.0,5.31469298245614,92131.04,93440.96,41344168.370000005,42403734.32000001,1059565.950000003,2.5627942023592403,overstock.com,amazon.com
28,https://www.amazon.com/Sunny-Health-Fitness-Pre-Programmed-Elliptical/dp/B08H8X42D7//ref=as_li_ss_tl?tag=5fda4852996eb60006dd1ed4-20&linkCode=ll1,"Sunny Health & Fitness Pre-Programmed Elliptical Trainer - SF-E320001, black",Amazon,Yes,DomainName_0,walmart,https://www.amazon.com/Sunny-Health-Fitness-Pre-Programmed-Elliptical/dp/B08H8X42D7//ref=as_li_ss_tl?tag=5fda4852996eb60006dd1ed4-20&linkCode=ll1,Sunny Health & Fitness Magnetic Elliptical Trainer,amazon.com,Amazon,2264,20120,amazon.com,8.44,amazon,walmart.com,2.37,6.287963340122223,8.87,138,4,4.0,5.31469298245614,169812.8,172227.2,41344168.370000005,42403734.32000001,1059565.950000003,2.5627942023592403,overstock.com,amazon.com
29,https://www.amazon.com/Sunny-Health-Fitness-Pre-Programmed-Elliptical/dp/B08H8X42D7//ref=as_li_ss_tl?tag=5fda4852996eb60006dd1ed4-20&linkCode=ll1,"Sunny Health & Fitness Pre-Programmed Elliptical Trainer - SF-E320001, black",Amazon,Yes,DomainName_1,overstock,https://www.amazon.com/Sunny-Health-Fitness-Pre-Programmed-Elliptical/dp/B08H8X42D7//ref=as_li_ss_tl?tag=5fda4852996eb60006dd1ed4-20&linkCode=ll1,Sunny Health & Fitness Magnetic Elliptical Trainer,amazon.com,Amazon,2264,20120,amazon.com,8.44,amazon,overstock.com,8.56,6.287963340122223,8.87,138,4,4.0,5.31469298245614,169812.8,172227.2,41344168.370000005,42403734.32000001,1059565.950000003,2.5627942023592403,overstock.com,amazon.com
30,https://www.amazon.com/Sunny-Health-Fitness-Pre-Programmed-Elliptical/dp/B08H8X42D7//ref=as_li_ss_tl?tag=5fda4852996eb60006dd1ed4-20&linkCode=ll1,"Sunny Health & Fitness Pre-Programmed Elliptical Trainer - SF-E320001, black",Amazon,Yes,DomainName_2,qvc,https://www.amazon.com/Sunny-Health-Fitness-Pre-Programmed-Elliptical/dp/B08H8X42D7//ref=as_li_ss_tl?tag=5fda4852996eb60006dd1ed4-20&linkCode=ll1,Sunny Health & Fitness Magnetic Elliptical Trainer,amazon.com,Amazon,2264,20120,amazon.com,8.44,amazon,qvc.com,8.15,6.287963340122223,8.87,138,4,4.0,5.31469298245614,169812.8,172227.2,41344168.370000005,42403734.32000001,1059565.950000003,2.5627942023592403,overstock.com,amazon.com
31,https://www.amazon.com/Sunny-Health-Fitness-Pre-Programmed-Elliptical/dp/B08H8X42D7//ref=as_li_ss_tl?tag=5fda4852996eb60006dd1ed4-20&linkCode=ll1,"Sunny Health & Fitness Pre-Programmed Elliptical Trainer - SF-E320001, black",Amazon,Yes,DomainName_3,macys,https://www.amazon.com/Sunny-Health-Fitness-Pre-Programmed-Elliptical/dp/B08H8X42D7//ref=as_li_ss_tl?tag=5fda4852996eb60006dd1ed4-20&linkCode=ll1,Sunny Health & Fitness Magnetic Elliptical Trainer,amazon.com,Amazon,2264,20120,amazon.com,8.44,amazon,macys.com,6.42,6.287963340122223,8.87,138,4,4.0,5.31469298245614,169812.8,172227.2,41344168.370000005,42403734.32000001,1059565.950000003,2.5627942023592403,overstock.com,amazon.com
32,https://www.amazon.com/J-Henckels-International-31425-000-CLASSIC/dp/B0009MGN3W/ref=as_li_ss_tl?tag=611a613e68960e0006af7a38-20&linkCode=ll1,,Amazon,Yes,DomainName_0,macys,https://www.amazon.com/J-Henckels-International-31425-000-CLASSIC/dp/B0009MGN3W/ref=as_li_ss_tl?tag=611a613e68960e0006af7a38-20&linkCode=ll1,Henckels Classic 3-Piece Starter Knife Set,amazon.com,Amazon,209,21670,amazon.com,8.44,amazon,macys.com,6.42,6.287963340122223,8.87,138,4,4.0,5.31469298245614,182894.8,182894.8,41344168.370000005,42403734.32000001,1059565.950000003,2.5627942023592403,lowes.com,amazon.com
33,https://www.amazon.com/J-Henckels-International-31425-000-CLASSIC/dp/B0009MGN3W/ref=as_li_ss_tl?tag=611a613e68960e0006af7a38-20&linkCode=ll1,,Amazon,Yes,DomainName_1,wayfair,https://www.amazon.com/J-Henckels-International-31425-000-CLASSIC/dp/B0009MGN3W/ref=as_li_ss_tl?tag=611a613e68960e0006af7a38-20&linkCode=ll1,Henckels Classic 3-Piece Starter Knife Set,amazon.com,Amazon,209,21670,amazon.com,8.44,amazon,wayfair.com,5.6,6.287963340122223,8.87,138,4,4.0,5.31469298245614,182894.8,182894.8,41344168.370000005,42403734.32000001,1059565.950000003,2.5627942023592403,lowes.com,amazon.com
